Telecom Circle name,srcYear,srcMonth,Service provider,Wireless subscribers,Proportion of VLR on a peak day,Wireline subscribers,srcStateName
Bihar,2013,Apr-2013,Bharti,4736196.2285034,23.88547556108,,Jharkhand
Bihar,2013,Apr-2013,Idea,1480426.15484107,24.62182006256,,Jharkhand
Bihar,2013,Apr-2013,Loop,0,,,Jharkhand
Bihar,2013,Apr-2013,MTNL,0,,,Jharkhand
Bihar,2013,Apr-2013,Quadrant (HFCL),0,,,Jharkhand
Bihar,2013,Apr-2013,Reliance,2306995.95875634,20.55267446778,1218.577959312,Jharkhand
Bihar,2013,Apr-2013,Sistema,0,,,Jharkhand
Bihar,2013,Apr-2013,Tata,866240.484250232,14.54400708152,2580.574651592,Jharkhand
Bihar,2013,Apr-2013,Unitech,1075623.17150702,15.24906897346,,Jharkhand
Bihar,2013,Apr-2013,Videocon,4474.856976968,0.120317729,,Jharkhand
Bihar,2013,Apr-2013,Vodafone,1651894.8006063,23.28869962524,36.0953187,Jharkhand
Karnataka,2013,Apr-2013,Aircel,1817673,55.13,,Karnataka
Karnataka,2013,Apr-2013,BSNL,7102624,,1671098,Karnataka
Karnataka,2013,Apr-2013,BSNL (Except CDMA),,54.6,,Karnataka
Karnataka,2013,Apr-2013,Bharti,16227454,97.93,492742,Karnataka
Karnataka,2013,Apr-2013,Idea,6207191,95,,Karnataka
Karnataka,2013,Apr-2013,Loop,0,,,Karnataka
Karnataka,2013,Apr-2013,MTNL,0,,,Karnataka
Karnataka,2013,Apr-2013,Quadrant (HFCL),0,,,Karnataka
Karnataka,2013,Apr-2013,Reliance,6714795,82.16,113361,Karnataka
Karnataka,2013,Apr-2013,Sistema,1991323,59.96,,Karnataka
Karnataka,2013,Apr-2013,Tata,5895301,76.88,141297,Karnataka
Karnataka,2013,Apr-2013,Unitech,0,,,Karnataka
Karnataka,2013,Apr-2013,Videocon,0,,,Karnataka
Karnataka,2013,Apr-2013,Vodafone,6850896,89.29,3690,Karnataka
Kerala,2013,Apr-2013,Aircel,54777.281017537,33.11608666002,,Kerala
Kerala,2013,Apr-2013,BSNL,7760448.50013781,,2928589.88407084,Kerala
Kerala,2013,Apr-2013,BSNL (Except CDMA),,64.01644961946,,Kerala
Kerala,2013,Apr-2013,Bharti,3508397.86704689,97.04270964297,55893.127457739,Kerala
Kerala,2013,Apr-2013,Idea,7974829.74890632,98.96899195924,,Kerala
Kerala,2013,Apr-2013,Loop,0,,,Kerala
Kerala,2013,Apr-2013,MTNL,0,,,Kerala
Kerala,2013,Apr-2013,Quadrant (HFCL),0,,,Kerala
Kerala,2013,Apr-2013,Reliance,2996946.95638121,74.42635871723,53812.143711924,Kerala
Kerala,2013,Apr-2013,Sistema,459429.311241524,56.15162855614,,Kerala
Kerala,2013,Apr-2013,Tata,1782189.41249683,74.81560747544,11287.215914351,Kerala
Kerala,2013,Apr-2013,Unitech,0,,,Kerala
Kerala,2013,Apr-2013,Videocon,0,,,Kerala
Kerala,2013,Apr-2013,Vodafone,6274657.04591181,90.85465246117,,Kerala
Jammu and Kashmir,2013,Apr-2013,Aircel,40479.96764876,2.0005126308,,Ladakh
Jammu and Kashmir,2013,Apr-2013,BSNL,25655.06093708,,4273.0276618,Ladakh
Jammu and Kashmir,2013,Apr-2013,BSNL (Except CDMA),,1.5013133684,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Bharti,52837.6410182,2.1073902312,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Idea,5106.738514,1.8844553592,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Loop,0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,MTNL,0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Quadrant (HFCL),0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Reliance,13760.72054328,1.419570582,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Sistema,0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Tata,0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Unitech,0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Videocon,0,,,Ladakh
Jammu and Kashmir,2013,Apr-2013,Vodafone,13785.11224104,2.0477223684,,Ladakh
Kerala,2013,Apr-2013,Aircel,105.718982463,0.06391333998,,Lakshadweep
Kerala,2013,Apr-2013,BSNL,14977.499862186,,5652.115929162,Lakshadweep
Kerala,2013,Apr-2013,BSNL (Except CDMA),,0.12355038054,,Lakshadweep
Kerala,2013,Apr-2013,Bharti,6771.132953109,0.18729035703,107.872542261,Lakshadweep
Kerala,2013,Apr-2013,Idea,15391.251093681,0.19100804076,,Lakshadweep
Kerala,2013,Apr-2013,Loop,0,,,Lakshadweep
Kerala,2013,Apr-2013,MTNL,0,,,Lakshadweep
Kerala,2013,Apr-2013,Quadrant (HFCL),0,,,Lakshadweep
Kerala,2013,Apr-2013,Reliance,5784.043618791,0.14364128277,103.856288076,Lakshadweep
Kerala,2013,Apr-2013,Sistema,886.688758476,0.10837144386,,Lakshadweep
Kerala,2013,Apr-2013,Tata,3439.587503169,0.14439252456,21.784085649,Lakshadweep
Kerala,2013,Apr-2013,Unitech,0,,,Lakshadweep
Kerala,2013,Apr-2013,Videocon,0,,,Lakshadweep
Kerala,2013,Apr-2013,Vodafone,12109.954088187,0.17534753883,,Lakshadweep
Madhya Pradesh,2013,Apr-2013,Aircel,35283.61222395,9.34356569775,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,BSNL,3878502.28447322,,615419.910003275,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,BSNL (Except CDMA),,39.1349663825,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Bharti,7486990.31610997,71.4194641695,179207.074792,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Idea,11665615.6246257,76.731166601,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Loop,0,,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,MTNL,0,,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Quadrant (HFCL),0,,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Reliance,9127244.7667486,61.876154787,19813.09394435,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Sistema,0,,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Tata,2862799.72918807,52.22187669075,11767.12240605,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Unitech,0,,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Videocon,538063.61964815,48.885417364,,Madhya Pradesh
Madhya Pradesh,2013,Apr-2013,Vodafone,3152874.16630485,64.302670661,177.549942,Madhya Pradesh
Maharashtra,2013,Apr-2013,Aircel,619587.5,23.515,,Maharashtra
Maharashtra,2013,Apr-2013,BSNL,3388020.999999998,,1010158.499999998,Maharashtra
Maharashtra,2013,Apr-2013,BSNL (Except CDMA),,35.11,,Maharashtra
Maharashtra,2013,Apr-2013,Bharti,5014047.5,49.06,35225,Maharashtra
Maharashtra,2013,Apr-2013,Idea,8272974.499999981,49.815,,Maharashtra
Maharashtra,2013,Apr-2013,Loop,0,,,Maharashtra
Maharashtra,2013,Apr-2013,MTNL,0,,,Maharashtra
Maharashtra,2013,Apr-2013,Quadrant (HFCL),0,,,Maharashtra
Maharashtra,2013,Apr-2013,Reliance,4024530.999999998,44.64,50279,Maharashtra
Maharashtra,2013,Apr-2013,Sistema,0,,,Maharashtra
Maharashtra,2013,Apr-2013,Tata,3103382.999999999,39.925,121662,Maharashtra
Maharashtra,2013,Apr-2013,Unitech,2756845.9999999977,30.83,,Maharashtra
Maharashtra,2013,Apr-2013,Videocon,0,,,Maharashtra
Maharashtra,2013,Apr-2013,Vodafone,6762861.000000018,48.730000000000004,1395,Maharashtra
Mumbai,2013,Apr-2013,Aircel,1572881,57.58,,Maharashtra
Mumbai,2013,Apr-2013,BSNL,0,,0,Maharashtra
Mumbai,2013,Apr-2013,Bharti,3849630,92.49,332405,Maharashtra
Mumbai,2013,Apr-2013,Idea,3120536,88.04,,Maharashtra
Mumbai,2013,Apr-2013,Loop,2925089,46.82,,Maharashtra
Mumbai,2013,Apr-2013,MTNL,2301674,37.4,1955308,Maharashtra
Mumbai,2013,Apr-2013,Quadrant (HFCL),0,,,Maharashtra
Mumbai,2013,Apr-2013,Reliance,6069572,93.94,231621,Maharashtra
Mumbai,2013,Apr-2013,Sistema,0,,,Maharashtra
Mumbai,2013,Apr-2013,Tata,3528587,66.5,525512,Maharashtra
Mumbai,2013,Apr-2013,Unitech,0,,,Maharashtra
Mumbai,2013,Apr-2013,Videocon,0,,,Maharashtra
Mumbai,2013,Apr-2013,Vodafone,6508050,88.9,7560,Maharashtra
North East,2013,Apr-2013,Aircel,146552.442231624,4.59014030076,,Manipur
North East,2013,Apr-2013,BSNL,110617.202756472,,10513.211923872,Manipur
North East,2013,Apr-2013,BSNL (Except CDMA),,3.06217324944,,Manipur
North East,2013,Apr-2013,Bharti,173207.200407648,6.01391360052,,Manipur
North East,2013,Apr-2013,Idea,19137.522154044,4.97135217024,,Manipur
North East,2013,Apr-2013,Loop,0,,,Manipur
North East,2013,Apr-2013,MTNL,0,,,Manipur
North East,2013,Apr-2013,Quadrant (HFCL),0,,,Manipur
North East,2013,Apr-2013,Reliance,54592.5345,5.54472976116,,Manipur
North East,2013,Apr-2013,Sistema,0,,,Manipur
North East,2013,Apr-2013,Tata,0,,0,Manipur
North East,2013,Apr-2013,Unitech,0,,,Manipur
North East,2013,Apr-2013,Videocon,0,,,Manipur
North East,2013,Apr-2013,Vodafone,62532.597500616,5.59713859428,,Manipur
North East,2013,Apr-2013,Aircel,152253.569228046,4.76870418129,,Meghalaya
North East,2013,Apr-2013,BSNL,114920.390825538,,10922.192868888,Meghalaya
North East,2013,Apr-2013,BSNL (Except CDMA),,3.18129674076,,Meghalaya
North East,2013,Apr-2013,Bharti,179945.240601192,6.24786456483,,Meghalaya
North East,2013,Apr-2013,Idea,19882.002713601,5.16474580896,,Meghalaya
North East,2013,Apr-2013,Loop,0,,,Meghalaya
North East,2013,Apr-2013,MTNL,0,,,Meghalaya
North East,2013,Apr-2013,Quadrant (HFCL),0,,,Meghalaya
North East,2013,Apr-2013,Reliance,56716.272375,5.76042871539,,Meghalaya
North East,2013,Apr-2013,Sistema,0,,,Meghalaya
North East,2013,Apr-2013,Tata,0,,0,Meghalaya
North East,2013,Apr-2013,Unitech,0,,,Meghalaya
North East,2013,Apr-2013,Videocon,0,,,Meghalaya
North East,2013,Apr-2013,Vodafone,64965.216666414,5.81487633687,,Meghalaya
North East,2013,Apr-2013,Aircel,56305.958007442,1.76354786783,,Mizoram
North East,2013,Apr-2013,BSNL,42499.514020126,,4039.212585576,Mizoram
North East,2013,Apr-2013,BSNL (Except CDMA),,1.17649761252,,Mizoram
North East,2013,Apr-2013,Bharti,66546.808802584,2.31056652141,,Mizoram
North East,2013,Apr-2013,Idea,7352.702570927,1.91001079392,,Mizoram
North East,2013,Apr-2013,Loop,0,,,Mizoram
North East,2013,Apr-2013,MTNL,0,,,Mizoram
North East,2013,Apr-2013,Quadrant (HFCL),0,,,Mizoram
North East,2013,Apr-2013,Reliance,20974.641625,2.13030445853,,Mizoram
North East,2013,Apr-2013,Sistema,0,,,Mizoram
North East,2013,Apr-2013,Tata,0,,0,Mizoram
North East,2013,Apr-2013,Unitech,0,,,Mizoram
North East,2013,Apr-2013,Videocon,0,,,Mizoram
North East,2013,Apr-2013,Vodafone,24025.241444978,2.15044011449,,Mizoram
North East,2013,Apr-2013,Aircel,101531.938269476,3.18006192574,,Nagaland
North East,2013,Apr-2013,BSNL,76635.904736828,,7283.582366928,Nagaland
North East,2013,Apr-2013,BSNL (Except CDMA),,2.12148211656,,Nagaland
North East,2013,Apr-2013,Bharti,119998.428629552,4.16645601498,,Nagaland
North East,2013,Apr-2013,Idea,13258.528403806,3.44416656576,,Nagaland
North East,2013,Apr-2013,Loop,0,,,Nagaland
North East,2013,Apr-2013,MTNL,0,,,Nagaland
North East,2013,Apr-2013,Quadrant (HFCL),0,,,Nagaland
North East,2013,Apr-2013,Reliance,37821.85925,3.84140415034,,Nagaland
North East,2013,Apr-2013,Sistema,0,,,Nagaland
North East,2013,Apr-2013,Tata,0,,0,Nagaland
North East,2013,Apr-2013,Unitech,0,,,Nagaland
North East,2013,Apr-2013,Videocon,0,,,Nagaland
North East,2013,Apr-2013,Vodafone,43322.756909284,3.87771313522,,Nagaland
Odisha,2013,Apr-2013,Aircel,2992952,57.51,,Orissa
Odisha,2013,Apr-2013,BSNL,4515071,,361849,Orissa
Odisha,2013,Apr-2013,BSNL (Except CDMA),,58.11,,Orissa
Odisha,2013,Apr-2013,Bharti,6992572,97.63,,Orissa
Odisha,2013,Apr-2013,Idea,1105819,80.01,,Orissa
Odisha,2013,Apr-2013,Loop,0,,,Orissa
Odisha,2013,Apr-2013,MTNL,0,,,Orissa
Odisha,2013,Apr-2013,Quadrant (HFCL),0,,,Orissa
Odisha,2013,Apr-2013,Reliance,4037658,75.48,3501,Orissa
Odisha,2013,Apr-2013,Sistema,0,,,Orissa
Odisha,2013,Apr-2013,Tata,2047961,75.15,6424,Orissa
Odisha,2013,Apr-2013,Unitech,0,,,Orissa
Odisha,2013,Apr-2013,Videocon,0,,,Orissa
Odisha,2013,Apr-2013,Vodafone,3135010,90.31,270,Orissa
Tamil Nadu,2013,Apr-2013,Aircel,361748.721811431,1.0354977423,,Puducherry
Tamil Nadu,2013,Apr-2013,BSNL,163156.458932682,,40633.866586437,Puducherry
Tamil Nadu,2013,Apr-2013,BSNL (Except CDMA),,0.82227702492,,Puducherry
Tamil Nadu,2013,Apr-2013,Bharti,229755.711960867,1.47163102785,8276.959597389,Puducherry
Tamil Nadu,2013,Apr-2013,Idea,39802.305788655,1.30788975924,,Puducherry
Tamil Nadu,2013,Apr-2013,Loop,0,,,Puducherry
Tamil Nadu,2013,Apr-2013,MTNL,0,,,Puducherry
Tamil Nadu,2013,Apr-2013,Quadrant (HFCL),0,,,Puducherry
Tamil Nadu,2013,Apr-2013,Reliance,120179.816961597,1.46601995634,2509.135153296,Puducherry
Tamil Nadu,2013,Apr-2013,Sistema,19874.279262444,0.95796293598,,Puducherry
Tamil Nadu,2013,Apr-2013,Tata,89676.944025429,1.07052443112,1252.272138303,Puducherry
Tamil Nadu,2013,Apr-2013,Unitech,0,,,Puducherry
Tamil Nadu,2013,Apr-2013,Videocon,0,,,Puducherry
Tamil Nadu,2013,Apr-2013,Vodafone,208982.624058756,1.60714690644,40.8077928,Puducherry
Punjab,2013,Apr-2013,Aircel,914884.89829772,40.5963079179,,Punjab
Punjab,2013,Apr-2013,BSNL,4218588.52834787,,929373.33327902,Punjab
Punjab,2013,Apr-2013,BSNL (Except CDMA),,52.01491608138,,Punjab
Punjab,2013,Apr-2013,Bharti,6713397.57356416,90.65074269818,101475.468477278,Punjab
Punjab,2013,Apr-2013,HFCL,,60.28719083968,,Punjab
Punjab,2013,Apr-2013,Idea,5571938.4167998,90.41165961268,,Punjab
Punjab,2013,Apr-2013,Loop,0,,,Punjab
Punjab,2013,Apr-2013,MTNL,0,,,Punjab
Punjab,2013,Apr-2013,Quadrant (HFCL),1291639.67508736,,182129.669204532,Punjab
Punjab,2013,Apr-2013,Reliance,2957277.02082236,89.97174673536,24309.011801298,Punjab
Punjab,2013,Apr-2013,Sistema,0,,,Punjab
Punjab,2013,Apr-2013,Tata,2307324.8712289,64.18902679504,15981.269767162,Punjab
Punjab,2013,Apr-2013,Unitech,0,,,Punjab
Punjab,2013,Apr-2013,Videocon,0,,,Punjab
Punjab,2013,Apr-2013,Vodafone,4297128.27826696,89.4648905941,57.37994052,Punjab
Rajasthan,2013,Apr-2013,Aircel,3104835,74.26,,Rajasthan
Rajasthan,2013,Apr-2013,BSNL,5950149,,880140,Rajasthan
Rajasthan,2013,Apr-2013,BSNL (Except CDMA),,46.43,,Rajasthan
Rajasthan,2013,Apr-2013,Bharti,14723021,92.81,39434,Rajasthan
Rajasthan,2013,Apr-2013,Idea,5296697,104.69,,Rajasthan
Rajasthan,2013,Apr-2013,Loop,0,,,Rajasthan
Rajasthan,2013,Apr-2013,MTNL,0,,,Rajasthan
Rajasthan,2013,Apr-2013,Quadrant (HFCL),0,,,Rajasthan
Rajasthan,2013,Apr-2013,Reliance,5710780,94.06,24522,Rajasthan
Rajasthan,2013,Apr-2013,Sistema,2233410,49.52,51916,Rajasthan
Rajasthan,2013,Apr-2013,Tata,2855302,66.74,7036,Rajasthan
Rajasthan,2013,Apr-2013,Unitech,0,,,Rajasthan
Rajasthan,2013,Apr-2013,Videocon,0,,,Rajasthan
Rajasthan,2013,Apr-2013,Vodafone,9144871,98.47,330,Rajasthan
North East,2013,Apr-2013,Aircel,31333.335286968,0.98138524932,,Sikkim
North East,2013,Apr-2013,BSNL,23650.277332104,,2247.755063904,Sikkim
North East,2013,Apr-2013,BSNL (Except CDMA),,0.65470148208,,Sikkim
North East,2013,Apr-2013,Bharti,37032.199544736,1.28579209164,,Sikkim
North East,2013,Apr-2013,Idea,4091.657491908,1.06288944768,,Sikkim
North East,2013,Apr-2013,Loop,0,,,Sikkim
North East,2013,Apr-2013,MTNL,0,,,Sikkim
North East,2013,Apr-2013,Quadrant (HFCL),0,,,Sikkim
North East,2013,Apr-2013,Reliance,11672.0415,1.18547923212,,Sikkim
North East,2013,Apr-2013,Sistema,0,,,Sikkim
North East,2013,Apr-2013,Tata,0,,0,Sikkim
North East,2013,Apr-2013,Unitech,0,,,Sikkim
North East,2013,Apr-2013,Videocon,0,,,Sikkim
North East,2013,Apr-2013,Vodafone,13369.649894712,1.19668439196,,Sikkim
West Bengal,2013,Apr-2013,Aircel,20163.7985281,0.453297517,,Sikkim
West Bengal,2013,Apr-2013,BSNL,23694.608989056,,3569.158769146,Sikkim
West Bengal,2013,Apr-2013,BSNL (Except CDMA),,0.3229331216,,Sikkim
West Bengal,2013,Apr-2013,Bharti,61670.055155766,0.64725591442,,Sikkim
West Bengal,2013,Apr-2013,Idea,18088.053244268,0.6170801965,,Sikkim
West Bengal,2013,Apr-2013,Loop,0,,,Sikkim
West Bengal,2013,Apr-2013,MTNL,0,,,Sikkim
West Bengal,2013,Apr-2013,Quadrant (HFCL),0,,,Sikkim
West Bengal,2013,Apr-2013,Reliance,46632.56846875,0.6210506857,13.228346518,Sikkim
West Bengal,2013,Apr-2013,Sistema,11980.55411208,0.42868048396,,Sikkim
West Bengal,2013,Apr-2013,Tata,13525.180290592,0.38335073226,25.490540664,Sikkim
West Bengal,2013,Apr-2013,Unitech,0,,,Sikkim
West Bengal,2013,Apr-2013,Videocon,0,,,Sikkim
West Bengal,2013,Apr-2013,Vodafone,77504.035211266,0.65387339642,,Sikkim
Tamil Nadu,2013,Apr-2013,Aircel,20913524.2781886,59.8645022577,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,BSNL,9432449.54106732,,2349137.13341356,Tamil Nadu
Tamil Nadu,2013,Apr-2013,BSNL (Except CDMA),,47.53772297508,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Bharti,13282705.2880391,85.07836897215,478510.040402611,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Idea,2301062.69421135,75.61211024076,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Loop,0,,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,MTNL,0,,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Quadrant (HFCL),0,,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Reliance,6947871.1830384,84.75398004366,145058.864846704,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Sistema,1148977.72073756,55.38203706402,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Tata,5184430.05597457,61.88947556888,72396.727861697,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Unitech,0,,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Videocon,0,,,Tamil Nadu
Tamil Nadu,2013,Apr-2013,Vodafone,12081765.3759412,92.91285309356,2359.1922072,Tamil Nadu
Telangana,2013,Apr-2013,Aircel,772285.362974331,49.01,,Telangana
Telangana,2013,Apr-2013,BSNL,3888182.15579386,,754684.362983281,Telangana
Telangana,2013,Apr-2013,BSNL (Except CDMA),,70.7,,Telangana
Telangana,2013,Apr-2013,Bharti,7582027.42045682,96.9,52111.8720637905,Telangana
Telangana,2013,Apr-2013,Idea,4657639.27437744,97.67,,Telangana
Telangana,2013,Apr-2013,Loop,0,,,Telangana
Telangana,2013,Apr-2013,MTNL,0,,,Telangana
Telangana,2013,Apr-2013,Quadrant (HFCL),0,,,Telangana
Telangana,2013,Apr-2013,Reliance,2916210.90274943,82.07,36981.1370373909,Telangana
Telangana,2013,Apr-2013,Sistema,0,,,Telangana
Telangana,2013,Apr-2013,Tata,2694073.28800228,72.67,68570.6486836837,Telangana
Telangana,2013,Apr-2013,Unitech,1805246.79169902,56.29,,Telangana
Telangana,2013,Apr-2013,Videocon,0,,,Telangana
Telangana,2013,Apr-2013,Vodafone,2437743.87879804,90.14,2309.2776851648,Telangana
North East,2013,Apr-2013,Aircel,188536.535128942,5.90511584033,,Tripura
North East,2013,Apr-2013,BSNL,142306.629734626,,13525.018887576,Tripura
North East,2013,Apr-2013,BSNL (Except CDMA),,3.93941940252,,Tripura
North East,2013,Apr-2013,Bharti,222827.302820584,7.73676927891,,Tripura
North East,2013,Apr-2013,Idea,24620.006756177,6.39553663392,,Tripura
North East,2013,Apr-2013,Loop,0,,,Tripura
North East,2013,Apr-2013,MTNL,0,,,Tripura
North East,2013,Apr-2013,Quadrant (HFCL),0,,,Tripura
North East,2013,Apr-2013,Reliance,70232.110375,7.13317445603,,Tripura
North East,2013,Apr-2013,Sistema,0,,,Tripura
North East,2013,Apr-2013,Tata,0,,0,Tripura
North East,2013,Apr-2013,Unitech,0,,,Tripura
North East,2013,Apr-2013,Videocon,0,,,Tripura
North East,2013,Apr-2013,Vodafone,80446.829038478,7.20059728199,,Tripura
Uttar Pradesh East,2013,Apr-2013,Aircel,3935446,71.02,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,BSNL,10461735,,914732,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,BSNL (Except CDMA),,43.39,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Bharti,15305579,99.59,50631,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Idea,7653621,101.8,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Loop,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,MTNL,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Quadrant (HFCL),0,,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Reliance,9816182,81.4,40521,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Sistema,0,,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Tata,4085546,62.64,13510,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Unitech,7473608,69.47,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Videocon,14622,0.94,,Uttar Pradesh
Uttar Pradesh East,2013,Apr-2013,Vodafone,15030457,101.08,150,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Aircel,186735.91747185,64.40773372157,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,BSNL,2918433.83168282,,391664.618700241,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,BSNL (Except CDMA),,29.10821239841,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Bharti,3998538.17712747,55.59493399356,14709.341944928,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Idea,6561853.02560997,59.11642970393,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Loop,0,,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,MTNL,0,,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Quadrant (HFCL),0,,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Reliance,4061576.57452393,51.04658704689,3330.018156307,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Sistema,294113.147221602,22.09542248462,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Tata,2308325.9414242,37.68544037221,4971.772074109,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Unitech,3009970.37103729,44.10628074978,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Videocon,2187.193133319,0.81544068765,,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Vodafone,5813230.75596629,58.56072197605,271.81356255,Uttar Pradesh
Uttar Pradesh West,2013,Apr-2013,Aircel,122414.08252815,42.22226627843,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,BSNL,1913169.16831718,,256754.381299759,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,BSNL (Except CDMA),,19.08178760159,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Bharti,2621227.82287253,36.44506600644,9642.658055072,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Idea,4301599.97439003,38.75357029607,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Loop,0,,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,MTNL,0,,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Quadrant (HFCL),0,,,Uttarakhand
Assam,2013,Mar-2013,MTNL,0,,,Assam
Uttar Pradesh West,2013,Apr-2013,Reliance,2662552.42547607,33.46341295311,2182.981843693,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Sistema,192804.852778398,14.48457751538,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Tata,1513215.0585758,24.70455962779,3259.227925891,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Unitech,1973175.62896271,28.91371925022,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Videocon,1433.806866681,0.53455931235,,Uttarakhand
Uttar Pradesh West,2013,Apr-2013,Vodafone,3810843.24403371,38.38927802395,178.18643745,Uttarakhand
Kolkata,2013,Apr-2013,Aircel,1866974,73.73,,West Bengal
Kolkata,2013,Apr-2013,BSNL,2297496,,922530,West Bengal
Kolkata,2013,Apr-2013,BSNL (Except CDMA),,34.18,,West Bengal
Kolkata,2013,Apr-2013,Bharti,3674741,94.17,94115,West Bengal
Kolkata,2013,Apr-2013,Idea,1363379,89.53,,West Bengal
Kolkata,2013,Apr-2013,Loop,0,,,West Bengal
Kolkata,2013,Apr-2013,MTNL,0,,,West Bengal
Kolkata,2013,Apr-2013,Quadrant (HFCL),0,,,West Bengal
Kolkata,2013,Apr-2013,Reliance,4214078,95.91,81260,West Bengal
Kolkata,2013,Apr-2013,Sistema,754153,58.27,,West Bengal
Kolkata,2013,Apr-2013,Tata,2893679,80.63,36175,West Bengal
Kolkata,2013,Apr-2013,Unitech,0,,,West Bengal
Kolkata,2013,Apr-2013,Videocon,0,,,West Bengal
Kolkata,2013,Apr-2013,Vodafone,4249289,94.16,1440,West Bengal
West Bengal,2013,Apr-2013,Aircel,3014317.83018455,67.7641559435,,West Bengal
West Bengal,2013,Apr-2013,BSNL,3542144.21729261,,533559.135775103,West Bengal
West Bengal,2013,Apr-2013,BSNL (Except CDMA),,48.2757782488,,West Bengal
West Bengal,2013,Apr-2013,Bharti,9219153.15635751,96.75930062531,,West Bengal
West Bengal,2013,Apr-2013,Idea,2704011.41588187,92.24828528075,,West Bengal
